 le  de France c'est  un vrai génie modeste qui se prend pas pour un joaillier niveau prix !,1
Après l’attentat contre son ambassade à Damas les Russes testent "Terminator" en Syrie  via  ,3
C LA MEILLEURE NOUVELLE DE LA JOURNÉE JSUIS TRON CONTENT ,1
Le clivage extrême-gauche extrême-droite"Vienne le temps des cerises et des jours heureux.Prenez la paroleN'attendez pas qu'on vous la donne,1
La Russie crée un ministère chargé de la Crimée  via ,3
 ayrault avait utilisé "hystérisation"/france2 sans choquer grd monde alors..:( ,0
Les places pour le concert de  à  se sont vendues en un temps record! ,3
. parce qu'au niveau de l'intelligence et de la culture il y a un univers entre  et ,0
Présidence du Grand-Paris: Match retour NKM-Hidalgo ?    ,3
Je ne comprends pas non plus comment on va pouvoir boucler le budget après les 3 promesses du discours d'Hollande (2/5),0
Retrouvailles et félicitations au groupe  au  suivies d'une standing ovation pour Jean-Claude ,3
 va-t-il rappeler Cahuzac ? ,3
Sarkozy sur écoute: des juges de la Cour de cassation entendus - L'Express  via ,3
EuroNews - A Pékin Poutine ressert les liens avec la Chine si proche alliée: Des points de vue t...  - Afrique,3
Le chômage repart à la hausse en Occitanie ,3
La contre attaque de folie & ,1
A-t-il bien compris ? Hollande répond au Brexit en proposant plus de lutte contre l'immigration ,0
 > Les attentats d'Ankara "trouvent leur origines en  affirme le président Erdogan,3
La Roca F.C.         ,3
  L'inconscient et incompétent Justin Trudeau face à la Russie !  via ,0
15 candidats pour les primaires chez Les Républicains ça peut donner envie à  de s'y présenter -)  ,2
ptdr les maillot de la russie il sont en vente flash c bon laissez nous trql,2
. il n'y a plus de guerre sur le continent européen grâce à l'équilibre de la terreur entre USA et Russie pas grâce à l'  !,0
La Chine va-t-elle racheter l'Europe?  via ,3
Nicolas Sarkozy est ce dimanche l'invité de Laurent Delahousse dans le JT de France 2 à 13H15.,3
Si Hollande avait des solutions pour sauver le pays lors des primaires cela sera une sacré surprise pour tout le monde et pour lui ,0
La Chine lance sa nouvelle fusée "Longue Marche 7": Cette fusée à deux étages qui doit devenir son prin...  ,3
Poutine demande à l&rsquoHumanité de rentrer en Résistance pour éviter la 3eme guerre mondiale  via ,3
à Valls qui l’a cherché:Eu égard de la pédophilie ds l’église &d’aut traîtres en politiqla compatibi Islam &raie publiq pèsera pas lourd J…,0
Sarkozy finit en schizophrène: Il fait 1 faute politique qui le coupe de sa base 1 autre morale du ni-ni absurde pour 2017 perdu d’avance!…,0
RT  : "Borloo Rwanda Afghanistan SFR Coupe Davis : les infos à retenir du week-end" ,3
Rachat de SFR : Bouygues accuse le coup et doit se réinventer un ... - Le Figaro | ... Ironie de l'histoire... ,3
Prochain sponsors du fus MAROC BÉTON LAFARGE,3
Gros LOL la pub Numéricable avec Sebastien Loeb,1
SFR vous cassez les couilles,0
"Allo SFR Ya Que Toi Qui Compte "mdddddddr ,2
Numericable a payé 17Mds€ pour SFR. L'ensemble pèsera 13Mds€ de CA 21Ms de clients mobiles et 7M pr l'Internet fixe via ,3
Rachat de SFR: quel avenir pour le groupe Bouygues? - 06/04 ,3
SFR/Numericable: une alliance qui repose sur la convergence fixe ... - la Nouvelle République  ,3
"   le loup de wall street "  Jordan va en prison à la fin et sa boite est saisie.,3
Brexit-Fillon demande aussi un référendum sur un nouveau traité: PARIS 25 juin ...   ,3
Alors que  cherche 1 alliance avec les socialistes  cherche le soutien d'un centre qui n'existe pas. La droite est mal barrée,0
Primaire républicaine : "Sarkozy ne peut pas revenir sur l'organisation" pour le maire du Havre   ,3
Il préfèrerait être nommé plus simple... Sarkozy juge «irréalistes» les ambitions de la primaire ouverte via  ,2
"Je les aimais pas surtout Sarkozy il sourit tt le temps. Il a envie de te mettre un coup de boule mais il est trop petit alors il sourit",0
    C'est vous les voyous n'inversez pas les rôles !!,0
 veut être président mais il n’arrive même pas à organiser une primaire. Les socialistes font mieux. ,2
 Sarkozy n'a rien inventéça se sauraitil profite du système avec plus d'aplomb que les autres et en tire 1 immense fierté!!,0
   stop! Moi ce FN pro Dieudonné je n'en veux pas il me donnerait envie de voter Sarkozy c'est le comble !!,0
Bientôt 2000 signatures !  via ,3
 Le Président Erdogan à propos de l'enquête sur l'attaque d'Ankara: "Les responsables seront poursuivis en justice",3
La playlist de Michelle Obama sur Spotify: beaucoup de chanteuses black mais pas que:  via ,3
Droite LR (la droite morte de Sarkozy)et Gauche PS votent 80% des lois du gouvernement PS ensemble!Ils ne sont "opposants" que sur la forme!,0
"Fast and Furious 7" un film d'action de James Wan - Istyablog : pour savoir en toute décontraction ,3
5 ème fois que je regarde fast and furious 7 et j'ai encore des frissons &,1
“ Un petit rappel utile   cela s'appelle séparation des pouvoirs et  de la  :-(,0
La comparaison entre Poutine et Hitler rappelle les heures les plus sombres de notre histoire commune. Plus jamais.,0
Henri  en fait je n'attends pas grand chose de l'allocution du PR : qu'il change toute sa pol. Ou qu'il s'en aille ! ,3
Jamais lu autant de trucs sympas sur Ayrault que depuis qu'il a été démissionné ! ,2
. Il n'a pas de bol avec Leonarda il avait eu la réponse en live et ce soir c'était un  assez mordant et logique.,0
Plus jamais je fais du sport avec samba il se croit à l'armé pourtant jsuis ps chiante pr le sport mais lui aucun répit il ma fait pleurer,0
Henri  FH est un peu gonflé : jamais une entreprise de division des Français n'a été autant entreprise que depuis 2 ans ,3
Le seul mérite de  ? Avoir mis les écolos hors d'état de gouverner ! Que Cécile Duflot se taise à jamais pour notre bien à tous !,0
Henri  je ne comprends toujours pas ce que veut dire Francois Hollande avec ce changement  ,3
Hollande nomme Valls à Matignon:Décidement le vespasien n'a aucun moyens (ni physiques ni neuronaux)pour comprendre les Français!Désespérant,0
EBP-PRO NEWS : ALERTE - Attentats en Turquie: Erdogan admet de probables fautes du pouvoir ,3
ALERTE - Attentats en Turquie: Erdogan admet de probables fautes du pouvoir: (©AFP / 13 octobre 2015 19h09) ,3
Je sais pas si c est moi mais le son est dégueulasse  faut faire quelque chose ,0
Euro-2016 : Le Gallois Bale même quand il ne marque pas... ,3
Fin de la crise politique en RDC? : «Le monde entier ne veut pas que Kabila soit le nouveau Mobutu» ,3
A la fin d'un match de rivalitél'amitié reprend le dessus.. ,1
Excellent les Portugais & & ,1
. À ce rythme-là la finale sera également une purge avec un vainqueur injuste. & ,0
Le Portugal c'est moche mais ça passe   ,2
Euro 2016: les Gallois arrachent un quart historique dans la douleur ,3
J’av tweeté la copulation consanguine future UMP/FN! Morano l’illustre bien.Le silence de Sarkozy ét assourdissant! …,0
 Les efforts russes ont "considérablement dégradé" la force de frappe des terroristes  …,0
Le portugal à gagner même si il le mérite pas c'est comme sa c'est le football . Nous même les footeux on a déjà vécu des matchs comme sa,2
Le diagnostic : à côté du racisme persistant on peut identifier l'émergence d'une forme de racisme ne souhaitant pas la réussite de noirs.,2
 et autant de circulation en plus de pollution dibsrcurite routiere. Ce gouvernement est désolant d incohérence globale et de logique,0
« L’universel lave-t-il plus blanc ? » : « race » racisme et système de privilèges ,3
. "Rouler en voiture électrique ça donne envie pas de pollution" On en parle pour produire l'électricité? Hum...,0
A bord des trains du pauvre: le car inter-urbain lent mais pas cher  vía ,3
Racisme subi par les Noirs en Irak ,0
"le racisme et l'homophobie ce n'est pas comparable" c'est de la discrimination dans les deux cas,2
Les coups d’Etat : une constante de la politique étrangère des  -  …  ,0
"En Lorraine on dit chtouf" alors en tant que Lorraine je connais chteuf chouffe mais pas chtouf. Désolée ,0
"En politique il ne faut pas confondre impudeur et vérité" - Arrêt sur images  via ,3
Non la métropole ne compte pas nettoyer le Vieux-Port de Marseille ,2
"La barre chocolatée" là c'est un twix ou un mars ? On a un débat à la maison.  ,3
"Barbecue à la Fast and Furious qui se finit en Projet X" :  via ,3
Saya suka video   Aïsha - Listen (The Voice Kids 2012: The Blind Auditions),3
The Voice : Florent Pagny prêt à rempiler  via ,3
Florent Pagny négocie pour "The Voice 5" ! -  ,3
Florent Pagny veut rempiler pour une nouvelle saison de The Voice ,3
The Voice : Lilian Renaud dévoile son premier titre  via ,3
"Promis juré" : Lilian Renaud gagnant de "The Voice" 4 annonce son premier single  via ,3
"Promis juré" : Lilian Renaud ("The Voice") dévoile son single folk. Ecoutez !  via ,3
Excellent article des Échos! L'ère du numérique signe la fin du politique. Bienvenue dans un monde sans frontières : ,1
Bel hommage à Paul Walker a la fin de Fast and Furious.,1
Florent Pagny prat pour The Voice 5 ,3
Sur M6 il te mette les musique des sims j'adore ,1
Tellement triste qu'  et de ma  soient déjà partis...&,0
 si JMA est remplacé une seule personne PM :  elle a atouts et compétences ts domaines et est un antidote à MLP.,1
Les embarrassants faux doctorats de Christiane Taubira  A noter qu'elle n'a aucun diplome de droit et elle est quoi !!,0
Programme TV / La nouvelle saison du  diffusée ce soir à 21h00 sur  ! Le programme TV &,3
5/des baisses éventuelles par la Russie. Obama va-t-il tomber dans ce piège ?! Bien sûr que oui "jamais deux sans trois»?  ,0
 t'inquiète pas on verra les mêmes tronches de votre côté quand  le gourou soit condamné comme  bunga bunga,0
Affaires Sarkozy: Bruno Le Maire ne demande "aucun traitement de faveur". "Chacun est un justiciable comme un autre.'',3
Finalement il n'y a qu'une personne en situation de devenir 1ère ministre. C'est  . Oh ça va on peut rêver..,1
 et n'oubliez jamais ! Dati a soutenu la politique de haine de Buisson ! Alors votez mais votez républicain !!,0
Bon c'est vrai Taubira n'avait aucun diplome. Mais elle est noire !  ,0
Paris n'a jamais été aussi sale que sous  et  Hildago est à l'écologie ce qu'Hollande est à la bonne gestion. Votons ,0
 M Hollande Mme Taubira n'aurait aucun diplôme et donne des conférences encore une situation normale?,0
 J'ai une exclue pour toi Cyrilo le Retour de Pékin Express  sur  ça te plaît plus que dals non !?,3
Le gars manif pour tous avait alors sorti un truc du style "voilà c'est eux les vrais homophobes! " & comme s'il y en a 1 plus acceptable,0
Aller direction  et soirée au casino de pougue &,3
Comment  est finalement parvenue à infuser chez  ,3
Attaques d’Ankara : les familles enterrent les victimes et critiquent Erdogan  via ,3
En faite  ca a le même goût que MacDo quoi ! Non seulement c'est pas bon mais en plus c'est presque les mêmes burgers que MacDo,0
Qui a voté pour le responsable du  ? Merkel Hollande Renzi Rajoy... Pas les citoyens européens.,0
Bravo  pour ta prestation ! Folie interprétation lumière et effets spéciaux ! &,1
Bravo  !!! Serieux t'as le groove !!!  &,1
 Jeudi soir ? ,3
Ils sont où les suceurs de la Hollande de 2008 et 2014? ahahaha & & &,0
Caroline quand tu la regarde ça te rappel a quel point t'es moche ,0
Caroline Receveur c'est une super belle fille &,1
 Donc pour le jury  danse mieux que  .. Donc ils sont de parti pris -ou n'y connaissent rien. Dc je zappe.,0
Après l'attentat que peut faire Erdogan ? - [Replay 28'] La Tribune publie chaque jour des extraits issus de l'ém... ,3
Kamel a eu beaucoup plus de mérite ce soir Julien Lepers est déjà arrivé bien à ses limites. Élimination Injuste ! ,2
  La Rochelle baba stppppp&,1
A 5 min de la maison un  va se transformer en  dans 2 mois .. je vais prendre 15 kil,2
demain soir je vais au nouveau burger king avec mon frère et ses potes &gt&gt&gt ,3
Je suis fan de ce hashtag ,1
Turquie qui gagne les tchèques la Hollande et l'Islande ! & & &,1
... LOL ces connard de yankees qui font la morale! ça le fait pas sale nègre! ,0
Que nous conseillent les journalistes de  ? Baisser la tête et surtout ne rien faire par peur d'un procès ? ,0
Le relooking de Françoise..? Erf..!!! Ayez un peu de respect pour Cristina Cordula quand même..! &,0
Sublime rumba Belle interprétation Bcp d'émotion Magnifique chorégraphie  Tu peux être fière de ta presta  ,1
"Elle n'était pas à l'aise devant les caméras". C'est quand même un peu le principe de l'émission pourtant... ,0
J'ai rien contre l' mais j'ai l'impression que ça dure depuis 6 mois cette année.,0
Cette nouvelle musique c'est vraiment pas possible remettez James Blunt  ,0
François Baroin explique pourquoi il soutiendra Nicolas Sarkozy et non Alain Juppé à la primaire des... ,3
 =>Un archevêque syrien demande au Royaume-Uni d'arrêter d'aider les groupes islamistes anti-Assad ,3
La Russie plus efficace que les Etats-Unis en Syrie l'aveu d'un élu américain — RT en français ,3
 la France aurait visé un cadre français de l'   flinguerait-il sans la justice de  ?,2
Grace aux frappes russes on parlera bientôt de Région Islamique et non plus d'EI.   ,1
Syrie: la France aurait ciblé le Français Salim Benghalem à Rakka  via ,3
Ils pensent pas a leur parents ceux qui se barre en Syrie ,0
Pour Obama la Russie ne va pas imposer la paix en Syrie «à coup de bombes» !!! ,3
Syrie: - plus de 250000 morts en quatre ans selon l'OSDH  via ,3
Ils font chier à me donner faim là... &,2
- Plus d'Ibra ? Heureusement pour le PSG il y a Cavani ,1
La punchline des  c'est:" je met ça pour sortir les poubelles " . ,2
Je la supporte pas Nathalie ,0
 Le replay des  vous avez mis celui de demain! Je veux donc voir celui d'aujourd'huiiiiiiiiii,0
"Le contouring est une technique méconnue en France" ahah grosse conne ,0
 Bravo Mme la Pâtissière &,1
Primaire : la mauvaise excuse de Sarkozy via  ,3
Ptn mais Cyril lignac il draguait Alizee pdnt toute l'emission pas etonnant qu'elle gagne Arthus il meritais lrgmt mieux ,2
 encore un grand merci pour ta compagnie autour du  -). A refaire pour d'autres émissions ou séries :),1
 et son trompe l'œil hamburger OMG !!!  ,1
 c'est toi qui méritait le trophée !  &,1
J'avais pas fait gaffe mais Émilie s'est pris un gros vent avec le baiser d'adieux dans la voiture non ? ,2
L’Occident l’Arabie et le Qatar veulent anéantir la Syrie ,3
 : les Etats-Unis annoncent avoir tué le nouveau chef du groupe  dans une frappe  ,3
Je réalise brutalement que maintenant les prétendantes d' SONT sur touitteur. Du coup c'est moins drôle de livetouitter. Elles voient.,0
Ils me manquent les clown conspi j'ai l'impression que l'intervention russe en en Syrie leur a foutu le coup de grâce,2
Syrie : l'EI paie ses recruteurs jusqu'à 10 000 dollars   via ,3
La Turquie averti en secret l'ambassadeur Russe contre bombardements de L'Ei.. Double jeux? ,2
"Que se passe-t-il en Syrie ? Le prélude à une troisième guerre mondiale ? -- Chems Eddine CHITOUR" ,3
Le régime de Bachar al-Assad regagne du terrain en  & ,3
Syrie : qui combat qui et où - Dossier réalisé par Julien ABI RAMIASAMRANI - L'Orient-Le Jour  via ,3
Frappes en Syrie : la presse russe derrière Poutine  via ,3
Syrie: 200 familles tcherkesses souhaitent revenir en Russie 2012 ,3
BFMTV illustre la manif de la CGT avec des images de La Manif Pour Tous: 21/06/2016 – FRANCE (NOVOpress) : C’... ,3
Point constit: On ne peut utiliser le 49-3 que sur un texte par session. çà va être compliqué pour  s'il a une majorité étroite.,0
“Une fois qu’on a goûté à la liberté on ne peut plus revenir en arrière”: la féministe Benoîte Groult est morte ,3
"BFMTV illustre la manif de la CGT avec des images de La Manif Pour Tous"   ,3
La Manif pour Tous défile à Paris pour protester contre la GPA (IMAGES) ,3
Plus de 1800 personnes viennent de signer la  pour demander l'interdiction de la  ! Et vous ? ,3
La  contre la  recueille déjà près de 2000 signatures !  ,1
EN DIRECT Remaniement : les Verts refusent de réintégrer le ... - Les Échos - ,3
 ouiiiii sur émissions tpmp replay :),1
Floren Mote JE l'adore il danse hyper bien ,1
EN DIRECT sur  : Manif Pour Tous contre la  ,3
“La démission du gouvernement est aussi une affaire franco-allemande” ,3
On l'a attendu on l'a enfin eu : le couple surprise d' ,1
François Hollande et Emmanuel Macron dans le collimateur de la CGT  via ,3
Qd les salariés dénoncent la «violences patronales» Hollande répond «dialogue social» — 20minutes.fr  via ,3
La Hollande a besoin de reconstruire,3
VU D'EUROPE • Valls vire les rebelles  via ,3
A une minutes de la Fin la Hollande doit marquer 2 buts pour Ce Qualifiée !   ,3
Camarade Président la France d'en bas ne te serres pas la main mais elle te parle. Si si elle te parle. :-) ,0
Pas d'euro pour la Hollande,3
Attentat d'Ankara : Erdogan reconnaît de probables "fautes" du pouvoir  Des pourris tout ça,0
La sic de l'été par  Les Gouvernement Impopulaires "On est la pour boire un coup pour faire les fous et pas payer nos verres",0
«La Russie ne s’engagera pas au sol en Syrie et veut voir un compromis politique» assure Poutine — RT en Français  !,3
1974: Mitterand-Rocard et 40ans plus tard = 2014: Valls-Montebourg  ,3
Voici une compilation des meilleures actions du capitaine de l'équipe de France Boris DIAW sous le maillot des... ,3
Vidéo : l'Equipe de France Féminine est à  : ,3
Le  pourrait être interdit d'utiliser ses recrues estivales l'année prochaine &gt ,3
Franck Ribéry et Wahiba : Amoureux et joyeux même quand le Bayern perd ,3
EdF : Anelka ne regrette rien pour Domenech: Lors du Mondial 2010 l'attaquant Nicolas Anelka avait insulté le... ,3
Hollande Valls on croyait avoir touché le fond mais le fond est plus profond que ce qu'on croyait. Quelle catastrophe pour les FrançaisEs !,0
L'équipe de France pénètre sur le Central du Palais des Sports Jean Weille.,3
Bilan des 1/4 de Ligue des Champions    ,3
 n'est pas le super héros qu'il s'imagine être,0
Une équipe de combat unie resserrée et expérimentée pour redresser la France dans la justice. ,1
INTERVIEW EXCLUSIVE : Anelka dit tout ! ,3
Et dire que si Nafissatou n'avait pas fait une gâterie à DSK... Hollande serait toujours en Corrèze... çà tient à peu de choses !!!!,2
Vous le savez DSK doit 6 millions de dollars à Naffissatou ! Mais il ne les a pas alors on appelle Cetelem DSK... ,3
. "le seul mérite de cette affaire c'est que nous n'avons pas eu  à l'Elysée" ,1
Selon le patron des députés socialistes Bruno Le Roux DSK ne reviendra pas à la politique   ,3
Je n'aime pas ces procès d'intention..DSK a t'il tiré profit financier de ses galipettes ? Seuls les idiots le croient,0
Je n'avais pas compris que le livre sur Dsk en couv. était édité par l'Express.,3
"Il n'y aura pas une année de plus sans DSK" : pourquoi Dominique Strauss-Kahn va bientôt reparler  avec ,3
L'avocate de DSK : "le droit n'a pas gagné" ,3
Turquie: deux proches du PKK arrêtés en relation avec l& - Yahoo Actualités France  via ,3
Actu. Monde - Attaques d'Ankara : trois responsables de la police limogés ,3
Qu'on n'oublie pas : DSK "à l'initiative de la conversion du PS au mariage gay" et JM Ayrault opposé ,3
En faisant le Buzz sur Cassez je rends service à mon copain DSK pas un journaliste à Lille pour nous le montrer chez le juge !!!,0
La Turquie d'Erdogan: de l'autoritarisme à la "guerre civile" ,3
 : et constater que  a seulement 4 jours de retard ...,0
Qui est derrière les attentats en  ?  via      ,3
Erdogan:"Il n'y a aucune différence entre les attentats qui ont visé nos soldats policiers et civils et l'attentat d'aujourd'hui" ,3
J'ai bien aimée le passage de DSk sur babi225.,1
 pour demander l'interdiction de la  ! Déjà 2000 signatures ! Et vous ?  ,3
La manif pour tous c'est le ressentiment qui s'autocongratule. L'excuse de protéger pour humilier et dominer soumis à l'idée d'une Eglise,0
L'affaire DSK c'était terrible.. Choisir en croire une sœur noire mais tout en se méfiant parce que DSK était riche,0
Guillaume Meurice à la rencontre de la «Manif pour tous» |  ,3
Affaire Baupin: en 2013 un travail universitaire épinglait un «DSK des Verts» ,3
Et en parlant de plantations le récit du titre "Fatoumata" où il est voulu que l'agresseur (DSK homme non-noir riche) n'aie pu se retenir,2
"Créer des expériences innovantes dans nos centres commerciaux" - opération    ,3
 blogueuse mode et eShopper est dans les  de  cette semaine ! ,1
Si DSK n avait pas été piégé il aurait pu être président sincèrement  c est quand que tu te barres ?,0
L'Algerie c'est un peu comme la Hollande ils ont une bête d'équipe mais ils gagnent R,2
La Turquie y'aurais pas erdogan arda les lukums les lahmajuns je sais pas si je vous aimerais autant,2
Ah le retour du  sur  qui fait du bien :D,1
Qui d'autre a une réserve de nourriture pour tenir devant le   ?,3
Échange entre Francois Hollande et Sebastien Benoît CGT par  -  "François l'embrouille",0
La Hollande au plus bas dans les sondages.,3
(...) Comme ces deux là ne sont pas connus pour être des "sanguinaires" (voir  Ils seront crédités de leur discrétion légendaire.,0
Un syndicaliste CGT refuse de serrer la main de François Hollande en solidarité avec Air France ,3
François Hollande et son "chant d'amour pour Israël"  via ,3
" Un syndicaliste CGT refuse de serrer la main de François Hollande en solidarité avec Air France ..... & & & & &,3
C'est un mal pour un bien si la hollande va pas a l'EURO les joueurs pourront profiter des coffee shop de leur pays au moins,2
A Saint-Nazaire Hollande prône le "dialogue social"  via ,3
Electro et FN ne font pas bon ménage : le Positiv Festival de musique électro quitte Beaucaire - Lindépendant.fr ,0
. (  ) : « On ne peut pas se permettre d’avoir des identitaires des racistes des xénophobes » ,3
La Turquie qualifiée pour l'Euro 2016. L'islamiste Erdogan va-t-il demander la séparation hommes/femmes dans les stades ?,0
Plusieurs lignes en travaux à Tours pour aller à la fac c'est pire que les parcours de koh Lanta... &,0
Aller go téma koh lanta ! :D,1
Euro 2016 : le Portugal sans convaincre rejoint la Pologne en quart de... ,3
François de Rugy : "On n'est pas un parti où 2 ministres donnent le tempo pour l'ensemble d'EELV"  ,3
En exergue du livre de 2011 de  une phrase de Vaclav Havel "Vous ne m’avez pas proposé à ce poste pour que je vous mente à mon tour.",3
Jacob (UMP) : "le sujet aujourd'hui est la politique de Hollande pas Valls. A t il la majorité de sa politique ?" ,3
Le cinéaste Claude lelouch qui avoue avoir voté et ne pas le regretter pour N. Sarkozy rare dans ce milieu alors ça mérite d'être souligné.,1
Poutine mérite de petite claque. Mais bon on ne peu pas tuer l'âme d'un RUSSE. Il faut juste essayer de la comprendre. ,0
" Obama était dans la région et il a lu la voix du nord " pas grillé le poisson avril de la VDN ???,2
Accords UMP UDI FG vendredi soir c est JPB qui sera Maire et pas Bianchi !!,3
  je crois pas que sa soit une bonne nouvelle pour les parisiens rien ne va changer comme d'hab !,0
Sondage : l'ascension de Nadine Morano la chute de Sarkozy - leJDD.fr  Normal faut assumer ce que l'on dit!,0
Hollande dit non à Ayrault: Le président de la République François Hollande a fermé la porte à l...  ,3
    "Je n’ai pas envie d’apprendre à nager dans 20 cm d’eau comme Robert Boulin" ,3
 hollande a les mains tellement salles il faut nettoyer ce pays en profondeur au lieu de s'occuper des autres !,0
Lavrilleux parle d’antisémitisme à l’égard de Copé quand même. Pas rien. ,2
La pub avec le DG et la Poutine McDo... Vous aimez? moi pas certain!!!,0
François Hollande rattrapé par le conflit à Air France  via ,3
Violences à Air France : Hollande et Macron dans le viseur de la CGT - Le journal de 20h  via ,3
Condamnation de Moïse Katumbi: «Il n'y a rien de politique» - RFI ,3
Attentats d'Ankara : quelles conséquences pour la Turquie ? ,3
"Les comptes ont débordé de ts les côtés. Il n’y a que  pour dire dans sa déposition que cette affaire ne concerne pas sa campagne…",3
Popularité : Hollande Valls et Juppé en hausse Sarkozy en baisse ,3
réunion BE  à 14h30 ça risque d'être un peu chaud,0
EELV va déposer une loi pour les transgenres  via ,3
" Comprenez une chose les écolos: tout le monde est ravi que vous dégagiez du gouvernement  ,0
Ces Députés  qui montrent les gros bras contre les socialistes ont été élu Député car investis par le  ET  ! ,0
Shumacher dans le coma après un accident de ski Cristiano Ronaldo dans le coma après un accident de voiture... A qui le tour ??,3
Shumacher il devient quoi lui en faite ?,3
Sondage : Les électeurs et sympathisants d' à 93% pour la participation de ministre écologistes au gouvernement ,3
Les élus  d'opposition du Pays Basque : Anglet : Georges Daubagna Bayonne : Marie Picard-Felices Ustaritz : ,3
je ne sais pas si je dois rire ou pleurer de voir  de retour au gouvernement ,2
Manuel Valls a défendu la République comme jamais dans l'affaire Dieudonné !! Il mérite d'être promu !! ,1
Première journée des huitièmes de finale : matchs les plus pourris de tout les temps ,0
Je pense que France 2 aurait pu laisser l'itv politique enregistrée et faire un direct pour le reste de l'émission. ,2
Heu.... On peut écrire aux prétendantes esseulées ?  ,2
Berlusconi relaxé en appel dans une affaire liée à Unipol ,3
. Oui la preuve chez Merkel adulée par l' il y a +2% de croissance.     ,0
Le néo-libéralisme est le berceau de l’extrême droite ,3
"Les Verts se font prier pour entrer au gouvernement Valls" ,3
Le juge  qui traque  la couleur du parka &,0
Il paraît que  irait à la Culture.. ,3
La majorité pour le PS est de seulement une voix sans les écologistes et le front de gauche,3
" je souhaite qu'il réussisse pour la France".Merci Mr Fillon.Voilà com parle un Homme d'État.Les intérêts d pays doivent passer av ls siens,1
- transphobie flagrante dans son dernier "ouvrage" pense combattre l'extrême droite en étant plus à droite que Le Pen - ,0
Le sénateur  des Hauts-de-Seine  affirme que la droite pourrait regagner le  .Vidéo à voir ici ,3
Génocide au Centre-Afriq ét prévisible avec juste 1000 soldats Français. Le ptit Hollande a une lourde responsabilité! C criminelJune 26 2…,0
Il est temps d'accueillir notre invité politique :  ,3
Pour sauver le soldat Hollande Ruquier fait hebdomadairement le taf... ,2
Olivier Besancenot invité politique de  ! &,1
le festival Yu-lin en chine c le pire truc au monde c atroce les gens rigolent devant ça,0
Propos absurdes et stupides. 99% de centrafricains ont sollicité l'intervention de la France en Cenfrafrique. Merci au Pdt Hollande ,0
Comment sécuriser votre Windows XP sans les mises à jour de Microsoft ?  ,3
Affaire Sarkozy : quinze ans dans l'ombre de Kadhafi - leJDD.fr  via ,3
Fusion Lafarge et Holcim : les conseils ont donné leur feu vert ,3
" Ciment: la fusion entre Lafarge et Holcim annoncée lundi:   La...  "Revue de Presse BFM,3
Numericable lancera une augmentation de capital de 47 mds€ ,3
Sfr c'est des faignant même pas ils ont un service client 24h/7j,0
Ciment: la fusion entre Lafarge et Holcim annoncée lundi ,3
C'est tranché : SFR sera racheté par Numéricable et pas par Bouygues ,3
RT  : "Numericable va lancer une augmentation de capital pour le rachat de SFR" ,3
Le loup de Wall street  il déchire en vrai .,1
Démocratie by  fallait pas valider si c était pour se renier par la suite  ,0
Quand  demande à la  de museler ses journalistes... - Le Soir 13/10/2015 p. 5.,3
Turquie Erdogan etc des éléments de compréhension sur ARTE+7 ,3
"Sarkozy ne pouvait pas faire différemment" selon Édouard Balladur - ,3
Erdogan veut precipiter la chute du regime d'Assadl'affaiblissement de la resistance kurde qui menace l'integrite territ.de la Turquie.,3
" Erdogan était à Bruxelles la semaine dernière mais n'y a pas fait l'unanimité " Gilles Kepel   ,3
MLP mise dans le sac Hollande Sarkozy alors qu'elle n'a pas encore été au pouvoir et propose une autre politique !  ,0
" . " Nicolas Sarkozy serait plus crédible s'il n'employait pas les termes du  " ,3
  il n a aucune base il s est fait elire sur le rejet de Sarkozy... il va dechanter...,0
Shorlist des pyromanes du moment : 1)  2)  3) ,0
Prochaine coupe du monde en Russie c'est une équipe sud américaine qui l'a gagné une équipe avec un nain numero 10 oui jparle de l'Argentine,0
Le moment dans fast and furious ou il y l'hommage à Paul walker,3
L'année pro quand the voice va recommencer je vais y voir Drissia je vais rien comprendre à ma vie mdr,2
 à quoi il joue l'ingénieur du son? Le son est dégueulasse! Je zappe,0
Vous avez aimé Claude Guéant ? Vous adorerez Manuel Valls - Les blogs du Diplo. Les Francais vont deguster ,0
. : " s'est imposé par élimination  ne pouvait pas nommer un de ses fidèles ni qqn de nommé il y a 30 ans",0
"Si  sort du gouvernement il faut qu'aucun autre  n'y entre sinon le message est brouillé."  ,3
La fin de fast and furious 7 elle donne des frisson,1
L homme qui ne sait jamais rien:écoutes Gayet Cahuzac Sèmera la zizanie au PS en devenant 1er ministre ,0
"  : "Il y a un certain nombres d'idées avancées par Mr Valls que je partage"  ca fait peur!,0
LADLP ca devient limite plus long que The Voice...marre,0
j'crois fast and furious c'est ma saga préférée,1
Plutôt émouvant cette fin de Fast and furious 7,1
Michelle Rodriguez dans Fast and Furious c'est trop mon crush depuis le début,1
Jsuis prête a avoir faim devant le  xDDDD,1
La politique ne devrait pas être un métier ,2
Ce soir ... le  ... &,1
Votre vision manichéenne du football vous pousse à aduler votre joueur mais à fracasser son rival c'est plus de l'analyse mais de la passion,0
Un nouveau traité européen possible fin 2016 pour Sarkozy-presse ,3
On va pouvoir se régaler avec les yeux  ,1
Euro 2016 : Suisse-Pologne en direct à 15 heures ,3
l'Euro 2016 que'es ce qu'il est nul ptn  c'est ennuyant,0
Vivement la reprise de la liga on va voir du vrai football l'euro est nul à chier,0
